reviewText,summary,unixReviewTime,reviewTime,rating,label
"Although, I like season one of Revolution, I found it to be a little slow at times.  I even considered not watching season two but I just wanted to see what happened with the nukes that were launched at the end of season one.  I'm glad I did.  With the downfall of Monroe's army, Monroe has become a lot more appealing.  A man without a mission of sorts.  I like that Charlie is more of a kick jazz woman instead of a little girl.  And, well, I could always watch Miles.  Aaron has a great story line this year too.  I look forward to seeing where the writers take the show!",Season two is better than season one!,1383782400,"11 7, 2013",5,1
"I really lone this series.  I have noticed that Booth is much more protective if Temperance since the baby was born.  I was thrilled by her taking a high hand, and getting her needs and wishes attended to in both getting things done at the barn (for birthing) NOW!  I love the whole series and 9 is not an exception.  I look forward to more seasons.  The characters have grown in their capabilities and relationships. It is somewhat rare that people in the work place grow at the same pace, much less continue bonding closer as their individual lives become Moore complex.  Am very much looking forward to Dr. Sweets evolving into a stronger persona as he has aged.  He's very astute, and it would be pleasing if he were to receive meatier parts that try all the characters indifferent ways.",TOP RATE,1391040000,"01 30, 2014",5,1
"This is a series my wife and I find irresistible.  We have never been disappointed.  If someone would reply letting me know why the recent seasons aren't available with Roku (or other devices), I would greatly appreciate it!",Wish all episodes were available...,1376611200,"08 16, 2013",5,1
"Even though this series is 50 years old, one episode and you can see why Julia Child was considered one of the, if not the, best.  Her explanation of all the how's and why's of French cooking can EASILY be ported over to just about any cooking style.  And, take note of the stove she's using.......it's electric!!   and she's STILL able to crank out some awesome dishes.  If you want to learn how easy French cooking really is, watch this series.  Even if you just like cooking shows, or you're a TV history buff, this show is not to be missed!!",The Grand Dame of Cooking Instruction!!,1379548800,"09 19, 2013",5,1
"Dr Who has always continued to thrill me, what with convoluted plots, snappy one liners and twisted endings, what's not to like.I am holding judgement on the new Tardis, though. Each time there is a change, it indicates the general mood of the series. Don't think that this year is going to be light and fluffy. But there is a reason for everything, as we all well know. Just food for thought, you, the fans, do remember that he has a clone &#34;daughter&#34; out there, right? Am looking forward to the new season with anticipation.",Not going to make snowmen anymore...,1357257600,"01 4, 2013",5,1
"Our 2 year old son LOVES Daniel Tiger and seems to live by everything Daniel Tiger does!  It's a great example for kids, like how to share, how to play together when you don't want to play the same things, how to deal with anger, cleaning up your toys, and &#34;grownups come back&#34; when they leave you at school or a baby sitter's.  Our whole family would highly recommend Daniel Tiger!  The stories, characters, and songs are adorable and everything positive we'd love our kids to understand.",Wonderful show for children,1381622400,"10 13, 2013",5,1
There are a lot of shows along this same line right now but I have to admit this one has a more realistic theme based on the pilot.  The reactions to the events is very close to what you would probably see in reality,It was a really good show,1392854400,"02 20, 2014",4,1
"Great writing, incredible acting! While Season 2 was a six star season, with the hilarious, terrifying Bennetts, Season Three brings out the amazing Boyd Crowder, with his epic love story with Ava! The dialogue is worth hearing again and again, since so much wit is packed in. The first time through, you are following the dense and entertaining plot. The second time is gold!",Rewatching it!,1379030400,"09 13, 2013",5,1
I like the twists and turns. Five Corners is depicted very well. Someone did some real research when they put the sets and costumes together.,authentic,1368489600,"05 14, 2013",5,1
"I have watched both the X Men series and Iron Man series and I really thought this one was the best of the three. I thought X Men series had no action at all and should not even been called X Men series. It was more of them just standing sitting around and talking about their enemies and who is behind all of this events happening. If they weren't doing that than they would be standing sitting around and playing mind games with each other. The ""actually fighting"" would last about 30 seconds or so for each show. Not an action pack series at all. Iron Man was much better than X Men, but not as good as Blade.What makes Blade better than the other two series? It has the right storyline, action, and characters mix all in one. In every show, you will get to see Blade ""actually fighting"" and he is kicking butt at it. He also knows how to fight and talk at the same time. Amazing!The series has rememberable characters and are used well to make a great story. They really try to build up every main character and talked the why they are fighting the vampires. Each one has their own story to tell and each one has a different reason for fighting. Even the main villain story gets told in full to why he is the main villain. I started to really care for each character more and more as I learned more about them more.I love how in this show has Blade doing special deadly sword techniques. He would kill harder and tougher enemies with his special sword techniques. Also, they slowly introduce each sword technique he knows how to do. This was done very well in the series as they didn't rush it all in. I started to think how many does he know? How many are there? Blade starts doing harder more advantage sword technique as his enemies get harder to kill. Well done, I thought.If you were disappointed with Iron Man or X Men series than you need to watch this show because this one is way better than those two series!",This series was way better than X-Men or Iron Man,1340755200,"06 27, 2012",5,1
"We really enjoy this series.  A little different than the norm.  Kind of reminds me of Buffy. We watched all of Season 1 and when Season 2 was available, we watched it over Thanksgiving weekend. We really enjoy watching series this way. No commercials and don't have to wait a whole week for the next episode. A real cliffhanger for Season 3. We'll probably wait for it to come out on Amazon, also.",We Like It,1386374400,"12 7, 2013",5,1
"enjoyed the show, but on so many shows only the first few seasons are on PRIME and the rest I'd have to pay for.  which I don't think is fair, since I'm already paying for Prime as a matter of fact Prime has raised there price.  I wish who ever makes these decisions re thinks and give us Prime customers a BREAK !!!!",Prime customers need a BREAK!!!!!!!!!!!!!!,1405900800,"07 21, 2014",4,1
"Love this show, we don't have cable so having this on Amazon is great, just wish you had more that were prime.",Love House Hunters,1376265600,"08 12, 2013",5,1
Clever and funny with a flakey chess master who can solve mysteries without leaving the hotel in which he lives.  Found this program while searching for something that I could justify paying to see.,Better than a lot of television programs that are being foisted on us by networks cutting costs and not renewing faves.,1349481600,"10 6, 2012",4,1
"GRIMM IS GREAT BUT I GET VERY IMPATIENT WITH THE LACK OF SHOWS THEY PRODUCE COMPARED TO OTHER SERIES. THEY GIVE YOU JUST A LITTLE BIT TOO MUCH TIME TO LOSE INTEREST...AND THEN, THERE BACK. THEY ONLY GET FOUR STARS FROM ME FOR THAT REASON.",GRIMM IS GREAT...BUT,1394841600,"03 15, 2014",4,1
"Jake: Isn't this something you should be covering?Journalist: Nah, Cheyenne [the new capital of the western states] doesn't like incidents like this covered.  They control my credentials.Jake: What the hell kind of reporter are you?Journalist: The working kind....Jake: So nobody's reporting the real news, that gets you off the hook.Journalist: I used to work for the LA Times before the attacks, I won two Pulitzers, so I got a pretty good idea about what it means to be a journalist, and they don't exist anymore....Journalist: People get the news they deserve....Journalist: When I was a kid, two guys took down the White House with a typewriter because people listened.  They got angry, they acted.  If I thought anybody was willing to listen, believe me, I'd be talking.Heh.  And they call this fiction.  In the years since the show was broadcast, we've learned that the above is true regardless of who is in office.The show's as good as the previous season, which, since this is a continuing story, you'll need to watch first.  However, the story comes to no resolution in either version of the final episode (which only differ in where one of the characters end up.)",Only 7 Episodes? And no Ending?,1365638400,"04 11, 2013",4,1
About dedicated journalists that would do anything for a story.  I thought it was well done and their personal stories blended inquite well.,The Hour,1392681600,"02 18, 2014",4,1
"After waiting a long time for the final season, I must say, it was a bit drawn out and tedious, albeit good.  At times it achieve brilliance.  But mostly, it felt as if the director couldn't bear to let go, many minutes of staring, probably intended for dramatic tension but had the opposite effect.  Still, overall, this is a fantastic series from beginning to end and I loved seeing the Dad from Malcolm in the Middle have a chance to shed that typecasting and show that he is an absolutely phenomenal actor!  The young man who plays Jesse, his sidekick, throughout, is also excellent at bringing forth a very complicated, deep feeling, lost soul.",good enough,1387670400,"12 22, 2013",4,1
"PLOT SPOILER REVIEWTodd (Greg Kinnear) is a preacher who works one day a week, is given a home and has trouble with bills in a small Nebraska town. After letting his son have a high fever for four days, he takes him to the hospital where the son Colton, (Connor Corum) becomes delusional, sees Jesus and imagines he can act. After being read a story about animals, he claims Jesus had a rainbow colored horse. After a funeral of an old veteran, Colton claims he saw Todd's grandfather. Todd shows him a picture of his grandfather and almost as if prompted, says, yup that is him. The child also knew that mom had a miscarriage and lost a baby, something I knew as a child growing up. i.e. it is not that remarkable that he knew about it. Seems the kid added to the story as things went along.The story allows believers and skeptics to take away what they want from the tale. For Christians it is a feel good story affirmation that their blue green eyed Jesus with a neatly trimmed beard and curly locks is real. The film supplies enough information for the skeptic as Todd seeks out help and is told, &#34;There are many explanations.&#34;This is a far better film than &#34;God's Not Dead&#34; and more inspirational.3 1 2 stars","HEAVEN IS FOR REAL. THE BRAIN IS FAKE,",1399766400,"05 11, 2014",4,1
"My daughter really likes this show. It teaches counting, shapes, and patterns. It also has a lot if catchy tunes to help the learn. Nice show!",My 3 year old likes this show a lot!,1390867200,"01 28, 2014",4,1
"L&O; Criminal Intent is one of my favorite Cop ShowsI'd put it in my top 5 without a Doubt!This season was a tad differentMostly due to NBC's lack of Pjazzion for this Great Cop Crime Dramascenes look different,  it has this  very different looking Neon Color patternMusic starts every episode  (It very much tries to look and feel like CSI) But, it's still CIThank God I don't understand CSI at all (it's a super Lazy Cop show) yes it's a insane ratings machinesBut, in my defense so is A&E;'s Duck DynastyEven though it tries to borrow tacky gimmicks made famous by CSI  (It still has great writing and acting)This season is without a doubt a re boot in a wayThe events of Season 5 changed lots of NYPD's Major Case SquadCaptain  DeakinsCaptain  Deakins was forced out due to trying to protect Detective LoganA.D.A.  CarverSeason 5 is so good if you are gona start on this show start with Season 5also Annabella Sciorra as  Detective Carolyn Barek  are all written out  (which is a shame I really liked her)I don't like the fact there was no explanation why Both  Carver & Barek are gone??Eric Bogosian & Julianne Nicholson join the castBoth do add plenty to the show...Big fan of  Eric Bogosian but, he's really not likeable in this season due to the fact his Character is by the book and don't understand or support his two best DetectivesThis season is Detective Mike Logan's season he is in 70% of this seasonThis is Chris Noth's best performance imoGoren & Eames are not featured like usualBut, every episode they are in are  very smart and well writtenThe episode  &#34;Endgame&#34;  with the late Roy Scheider is brilliant and as crazy as it sounds this episode should be a Huge reason why you buy this season it's that strong in every possible waybut, that is not the only great episode this season has some really great onesCriminal Intent IMO is the best Law&Order;if it wasn't for CI there would be no Elementary i'm sure of that9.2 10",Criminal Intent goes the CSI Route,1391126400,"01 31, 2014",5,1
"Imagine being able to see hold touch your deceased loved ones again.  It is a dream that countless individuals wish on a daily basis.  In &#34;Resurrection&#34;, that dream becomes a reality.  Through some up and down storytelling over this initial 8 episode run, the emotional center of the material is enough to make this a solid new TV entry.For a basic plot summary, &#34;Resurrection&#34; tells the story of the town of Arcadia, Missouri.  After having drowned as a child many years ago, Jacob Langston (Landon Gimenez) suddenly shows up again the care of government agent J. Martin Bellamy (Omar Epps).  Jacob's parents (played by Frances Fisher & Kurtwood Smith) are overjoyed upon the return of their little Jacob (still the same age as his &#34;death&#34;).  With the help of Maggie (Devin Kelley), Agent Bellamy starts to put together the pieces of this giant mystery as more &#34;returned&#34; arrive in Arcadia as well.  Pastor Tom Hale (Mark Hildreth), Sheriff Fred Langston (Matt Craven), and Caleb Richards (Sam Hazeldine) also play major roles in deciphering the mystery of Arcadia.&#34;Resurrection&#34; is not a perfect show by any means.  In fact, I'd say that about half of these episodes were &#34;really good&#34;, while the other half were &#34;just okay&#34;.  In just an eight episode run, that is a few too many &#34;average&#34; episodes than I would like to see.However, through that up and down writing, there were two primary reasons why I kept tuning in every week:1. The Mystery.  There aren't too many real, honest to goodness over arching mysteries on TV anymore (&#34;case of the week&#34; shows pretty much rule the roost), and &#34;Resurrection&#34; most definitely counts as a mystery?  Who what are the returned?  Why the specific individuals?  For what purpose?  Why Arcadia?  These eight episodes have just begun to scratch the surface of what could lie ahead.2. The Emotion. Every single time a member of Arcadia connects with a long departed loved one, I got a twinge of emotion.  It is just such a human characteristic to want to &#34;get back&#34; the people we loved.  Even in the episodes that I thought dragged a bit plot wise, there was always a moment that would bring a lump to my throat in terms of emotion.Overall, &#34;Resurrection&#34; was my favorite new show of the 2013 2014 TV season.  It has mystery, emotion, great acting, and a surreal concept.  I am excited to see where the show creators can take this concept with a second season!",An Emotional Concept We Can All Relate To,1399507200,"05 8, 2014",4,1
"There were several places that couldn't have possibly been true to what would really happen after a nuclear strike; however, it did represent a small portion of what humanity would turn into in this country. I personally would have liked to have seen the storyline go a little more toward reality, but, I understand that our six pack society, those who care more about the unreality of hollywood than current affairs, could not handle it. I really liked this show in spite and watched it on a marathon status.","This is a Real ""What If"" Show",1379030400,"09 13, 2013",5,1
I love every issue of this show from Season 1 through Season 4.  I like everything about it and am waiting for Season 5.  I would recommend it to anyone who likes this type of show.,Justified Season 4,1398124800,"04 22, 2014",5,1
This is a great show!  Full of suspense!  I haven't read the book so my opinion is for the show only and I think it is really good!,Awesome!,1376611200,"08 16, 2013",5,1
"Jason Statham seems to have a moral center   yes he sometimes plays bad guys   Okay, almost always plays bad guys   but in a Robin Hood sort of way.&#34;I only steal from those who can afford it and only hurt those that deserve it,&#34; but that's another movie.Redemption is not my favorite Statham but in the end if you watch movies   before you die, you will have watched nearly every movie that is made   might as well watch this one.",Jason Statham has come along way from Smoking Barrels,1384819200,"11 19, 2013",4,1
"Marvelously done, but very violent. Billy Bob Thornton is great and the evil Malvo. Everybody else is terrific in their parts. Maybe the overdo the accent a bit. I know a few people from MN who talk more normally than this cast does.",Rustic Gore,1400025600,"05 14, 2014",5,1
"Although I only saw the reviews and haven't sat down long enough to watch a full episode yet, but with Kevin Bacon starring in it, it has to be good and the fact that it's a psychological thriller?  Even better!",Kevin Bacon... Yay!,1360022400,"02 5, 2013",4,1
"Nice to see Kevin Bacon in such a great show. Not for the kiddies, lot's of blood & violence. Despite that, very well done show.",Gritty & suspenseful,1393459200,"02 27, 2014",5,1
The minds of some people are very interesting.  It is sad but the reality exists and shedding light on it helps to bring it out if the shadows and into the light where it can be addressed. I thinks it is a fascinating show.,The minds of some people,1365984000,"04 15, 2013",4,1
timmy rules !  she will watch this any time she can.would give timmy a 10 over 5 if i could,loved it,1394841600,"03 15, 2014",5,1
"The man makes learning fun! He teaches how things work & why they work that way, so you can experiment with success.",the only cooking teacher needed,1393372800,"02 26, 2014",5,1
"I think this has promise.  It is ridiculous and far fetched, but I thought the first episode was funny and potentially full of interesting characters.  I would definitely give it another chance and I'm hoping that it makes the grade !",hmmm....I liked it despite myself....,1391817600,"02 8, 2014",4,1
"If only the budget for this exceptionally good series had been what could have been offered today!  This is the epitome of good writing put together with excellent acting and plausible human characters fleshed out in detail and given properly understandable motives for their actions,so that their talk and behavior seems like real people doing real things in real time.  The intricacies of their relationships and the development of the characters across the different episodes is plausible and entrancing.  The interpretation of some historical events is plausible as imaginative pseudo fiction, even if disputed by some experts, and cannot be fully supported by historical sources (many of which are lost).  However the detective work in putting together a credible theme running through the mysterious events of the Julio Claudian family was, after all, done by a writer who was thoroughly versed in cljazzical history and he made a decent stab at interpreting what he read and at bringing it to life.It casts into stark relief the poverty of plot, research and writing of such recent disasters as Vikings and Rome",Three dimensional characters in well written and imaginative screenplay,1379116800,"09 14, 2013",5,1
Not your typical TV plot line but interesting. Has potential although not sure where they can go in the long time.,Interesting Idea,1392336000,"02 14, 2014",4,1
"Loved this pilot. The characters are wonderful, sjazzy, and complex. The premise is fresh and the subject is under represented. I would watch this series.",Good and full of passion... just like music should be,1392422400,"02 15, 2014",5,1
this series is getting a little bit long in the tooth by season five but it is still one of the most endearing series that my family has watched. For the price&#8230; Definitely worth the entertainment value you receive. If you like the previous season she will like this.,get it,1404950400,"07 10, 2014",4,1
Love this series and love poirot strange little man but great storylines and love trying to work it out before poirot,poirot 4,1385942400,"12 2, 2013",5,1
One of the best seasons yet full of action and events that set revenge of the sith in motion. Amazing animation and storyline as well as the duels are intense.,Greatest Season!,1383523200,"11 4, 2013",5,1
"You can't beat Lucy. This show is so much fun to watch and anyone can watch it. You don't have to be afraid the subject matter is risqu&eacute; for your children, because it won't be. You can watch the same show 4 times and get laughs each time. Just watch each character; look at the facial expressions, etc. and enjoy the show!",The best show ever!!!!!!,1386547200,"12 9, 2013",5,1
Awesome show,Five Stars,1405728000,"07 19, 2014",5,1
"I can hardly wait to see what happens next. I love to see how the write, or writers, has changed the story line, making it all the more interesting and much less predictable, While incorporating many of the same characters as the original Dracula. This has the making of a really good series. I am a solid fan of Dracula, although since Christopher Lee and Peter Cushing  there have not been that many good portrayals, save Bram Stokers &#34;Dracula&#34; with Gary Oldman. If you love horror stories with an intelligent twist you will definitely not want to miss this one, it could be the best angle on the story yet...","An intelligent twist to the age old tale ""Don't miss it.""",1383091200,"10 30, 2013",5,1
My son loves Warehouse 13 so this is another season.  We purchase each season as it is one of his favorites tv shows. He loves to watch on his playstation 3.,My son love it!,1371772800,"06 21, 2013",5,1
Love Sam and Andy. I wish they would get together and stay together.  I also wish they would make it a fall show instead of a summer show so we would get more episodes of it per season.,Can't Get Enough Of This Show,1375574400,"08 4, 2013",5,1
"Yeah, too bad this show lasted for only 4 seasons.  Check out Season 4, &#34;In A Mirror (Part 1)&#34;.  This only got an 8. rating but it should have gotten a 9+.  While filming the last few episodes, they must have know the show was going to be canceled.  They sure went out with a bang.","Season 4, ""In A Mirror (Part 1)""",1397347200,"04 13, 2014",5,1
I have to say that it was harder to get into than season one BUT this is a great show with a great cast and I can not wait for season 3!!,Addicted to this show,1359849600,"02 3, 2013",5,1
I simply love this show and it's characters. It's way too bad that Hester dropped out of the show.  He added quite a bit to the entertainment value.,Love em.,1386979200,"12 14, 2013",5,1
This is an interesting look at police life in a small village in Ireland.The problems of politics in a small community take their toll and it is amazing to see how much.,An Interesting Look at Police Life in a Small Village in Ireland,1399507200,"05 8, 2014",4,1
"I loved Michael C. Hall in Six Feet Under so I was excited when he chose to do another cable TV show.  This show turned out to be even better than Six Feet Under.  Michael C. Hall plays a serial killer who kills only bad people.  This creates a moral ambiguity that the show plays up nicely.  Is Dexter a good or bad person?  How do we really feel about him?  How does he really feel about himself?  At the time we are exploring the story, Dexter is evolving from a character who states he lacks human feeling to someone who seems to feel more and more with each pjazzing day (or episode).  The show is brilliantly done.  I've read the book and it is a pretty straight forward story.  To build the story up, the writers of the show build up the characters and made them even deeper characters.  I am just so impressed with the work.  They can even make me angry because I'm so involved and one of my major characters is affected in some way.  I am attracted to Dexter and repelled by him at the same time.",Showtime Creates Great TV!,1213228800,"06 12, 2008",5,1
"On the edge of my seat, to put it briefly.  A quiet production, meaning, if you like chases and fights you may not enjoy the cerebral nature of a spy story from the point of view of analysts sitting around a table.",Gripping,1386374400,"12 7, 2013",5,1
"This is an enjoyable series as long as you are OK with some logical inconsistencies.  The special effects,  action and acting are very good... the science, not so much.",Fun Guy Sci-Fi,1377561600,"08 27, 2013",4,1
"OK, so a town has odd troubles, so does everybody. But this town's troubles can kill you with just the cry of a baby. The plot thickens. I can't wait to find out what is going to happen next. I also hope the writers can keep it coming for a 5th season. This series is great!",Haven Season 4,1387324800,"12 18, 2013",5,1
I love this show. Well...used to. I'm about half way through the first season. It started out being really interesting but now I'm getting annoyed because there is so much christianity being brought in to it and I don't care to watch anything about that. I understand it's part of viking history but seeing as the christians in real life destroyed so much evidence of viking culture I can't really stand to watch it. I want to see vikings. Not christians.,YES!,1376352000,"08 13, 2013",4,1
"This is the first season of NYPD Blue that you can watch in widescreen HD.  It is phenomenal to see such a fantastic show in wondrous WS HD.  This season is set just post 9 11, and 9 11 was addressed tangentially but doesn't really drive the stories or anything.  This season brings Danny Sorenson's replacement, John Clark.  So, the kid from Silver Spoons (who I thought was great) is replaced by the kid from Saved by the Bell.  Mark Paul Gosselaar is excellent and hits the ground running, making a fine addition to the show in the wake of Rick Schroder's departure.  One of his character's first interactions with Sipowicz is to say he thought Sipowicz was acting like a d*ck.  He's holding his own in Sipowicz's world, and the whole show is really firing on all cylinders  even though at this point the only regulars left are perhaps just Sipowicz and Medvoy.  The growing relationship between Sipowicz and McDowell is better fleshed out that I had remembered.  At times, Charlotte Ross's character's pain is quite moving, and you can better see where and why things are headed with the two of them than I realized on my first time through this show (which, admittedly, was over a decade ago, and I was an inconsistent viewer at best at that time just due to being busy).  They just don't make TV this good anymore.  Watch a couple episodes of NYPD in it's NINTH season (when it should, by all accounts, be as stale and paint by numbers as it could get) and then watch [insert any cop detective drama on network television in the past 5 years] and you'll see what I mean.  But do yourself a favor  if you haven't ever watched NYPD Blue, start at the beginning (square, SD picture and all) and work your way through the whole show from the start.  It is a moving, wild ride that will not let you down.  It is amazing that this show is still so good in its ninth season and that there are three seasons after this one to still experience!  Can't beat NYPD Blue!",NYPD Blue Season 9,1371945600,"06 23, 2013",5,1
"you can sure learn a lot watching this series, and it stays very interesting as well, a  must watch, enjoy ...",very good series,1401494400,"05 31, 2014",4,1
"This season seemed a little bit lackluster in the fact that they ONLY made monsters. There was no beauty in this season. The challenges seemed to sort of blur together because it was more of the same. Also, the special immunity the judges gave seemed a bit superfluous. It let a contestant hang on and end up eliminated anyway.",A little bit repetitive,1399420800,"05 7, 2014",4,1
"It was great A series based on the airline service in the 60's was fantastic.How they got cast and the sets to look like the 60's most of cost A pretty penny,especially for what the women were had to wear.But I think the reason it was cancelled was they put to much questionable stuff in A short time frame.",Pam Am: The Complete Series,1372464000,"06 29, 2013",5,1
At first I was hesitant to start watching the series because I really liked SG 1 and didn't want to be disappointed. After watching the first season I was hooked.,Actually a good take off from SG-1,1376524800,"08 15, 2013",4,1
of course it was great or I woudn't have ordered and watched it!thanks for askingI love simon baker,The Guardian Season 3,1392854400,"02 20, 2014",5,1
Drunk history is precisely what I look for at parties: drunken adults trying to explain something.  And it is great.,I heart this show,1395273600,"03 20, 2014",5,1
At first it was a little confusing and I did not like how the characters became confused all the sudden.  The next few episodes got better and now more easy to follow.  I would watch it again.,slow start,1391472000,"02 4, 2014",4,1
"I love this show. the cast is great. piper is babelicious and a fine actress. I luv the actor who plays auggie, but my favorite actor character is the mossad agent, eyal Levine. he was in the mummy movies. who knew? very well done show, same review for all 31 2 seasons.",great show,1377648000,"08 28, 2013",5,1
"I read the first book of the Strain trilogy a couple years ago, which pretty much says it all. I like Guillermo Del Toro as a film maker, but my feelings about his skills as a novelist, or Chuck Hogan's skills as a novelist, are not very positive. I made my way through a largely forgettable book that was heavily influenced by Dan Simmon's horror cljazzic, 'Carrion Comfort', and Richard Matheson's 'I Am Legend', or at least his notion of a vampire virus, looking at vampires as a epidemiological threat, instead of a supernatural one. It was alright, but not good enough that I bothered picking up the second or third installments when they appeared. There's too many great books out there to waste time on mediocre brain candy. So, my hopes for the FX series were not high, but I felt that if Del Toro was involved enough, this might be a rare instance of an adaptation that surpjazzes the source in quality.The first 15 minutes or so had me wincing at some of the dialogue. The discussion of who was going to enter the plane first was just idiotic; there was absolutely no evidence of a contagion on board, why were the CDC even there? A counter terrorist strike team in gas masks should have secured the scene, no question [[NOTE: Apparently the CDC IS the first to enter a 'dead plane'   my mistake]]. But Ephraim's little speech    'How many times do you touch your face?... you can't negotiate with a virus, you can't reason with a virus...'    somehow convinced them. Never mind that everyone alive has heard variations on those cliched, overplayed words many times before, and a real cop would have laughed and told him to STFU halfway through such a condescending, pretentious rant... but whatever. Pilots are often a bit uneven, they try too hard, they don't try hard enough. One producer says lets do something crazy and different, another producer says no, there's time for that later, we don't want to scare viewers off, let's be conservative (which means predictable, formulaic crap).Thankfully, after an awkward start, the show picks up momentum when the CDC enter the plane in hazmat type containment suits to investigate. I began to recognize and recall the elements of the story that I liked, and that do, in fact, work much better on the screen than they did on the page. There are way too many terrible books and films and TV shows that feature vampires, and you would think that after Twilight and every other teenage soap opera has defanged and hypersexualized the vampire, turning the monstrous Nosferatu into a pretty boy wearing eyeliner, that it's done for in the realm of serious horror. Near Dark and John Carpenter's Vampires and Blade II aside, they haven't been menacing for a long time.The Strain is dead set on making Vampires into something more horrifying and disgusting than they've ever been before. The first feeding we see clearly in the warehouse is as shockingly violent as I could have hoped for, and the final revelation as to the 'carrier' of the virus, as the coroner conducts his autopsies... is well worth watching.The Strain was definitely a project FX believed in, and they backed up that faith with a good size budget.  The money was put to good use; the pilot episode is more like a feature film, with excellent cinematography that utilizes vibrant, over saturated colors to dramatic effect, a running time of over 70 minutes, and a large cast of mostly unknown actors, with the exception of Sean Astin and a couple semi familiar faces (i.e. the actor who played Lord Frey in Game of Thrones).If this episode is any indication (and why wouldn't it be?), The Strain is going to be a very entertaining series and a hit for FX. The  action sequences are not going to be a problem. What might be is the 'down time', so to speak, the obligatory character development and establishing the relationship between the lead character, Ephraim, and his already alienated family. The show runners almost drove me off in the opening minutes with lazy, hackneyed writing, but so far, this is probably closer to what Del Toro envisioned than the book. But then, I never read volumes 2 or 3    who knows, maybe they were great? I'll give this series time to build on their successes and work out the kinks. 78 100",Introducing a Vampire That Will Not Adorn Posters Aimed At Teenage Girls,1405555200,"07 17, 2014",4,1
"The writing for this series is fantastic. It isn't your usual &#34;shoot 'em up&#34;. I just wish we didn't have to pay for episodes just because they are the current year,  I have to ration my purchases because I don't want to buy the whole season.",Great series,1403740800,"06 26, 2014",4,1
"This is a very interesting documentary regarding the infamous Nazi camp.  I didn't know that the camp was used for anything other than the containment and murder of Jews, Gypsies and other people that the Nazis believed to be inferior.  It was well worth the time to watch the series.  I will probably watch it again at some point.",Documentary,1377129600,"08 22, 2013",4,1
I love love love everything Christopher Guest does. This show was funny and heartfelt. This show also made me seek out the documentary that Nina Conti did.  She is a wonderful ventriloquist.,Too bad there's not going to be a season 2,1401494400,"05 31, 2014",5,1
"This is the best show on TV right now. Great characters and lots of action. I've always been a Timothy Olyphant fan, but this is definitely his best work.",Fantastic,1392681600,"02 18, 2014",5,1
This show is awesome gives you a real life look into life with a child that has autism and how an extended family copes 5 star rating,Dylan,1351555200,"10 30, 2012",5,1
"I wasn't paying attention when I downloaded this...because after the first show I was ready to watch another episode and realized there wasn't one. Boo Boo. I am ready for some more football.Remember a show is only as funny as its writers.. so hire good ones, please.",If you make it I will watch it,1392249600,"02 13, 2014",4,1
"I enjoyed watching this series, and recommend it to everyone. It is fairly realistic, with interesting characters. I like it.",Intersting and enlightening entertainment,1401408000,"05 30, 2014",5,1
"the characters,tension and terrific writing are sewn together with an amazing cast and setting. With the whole &#34;Whitechapel&#34; murders fluttering behind every shadow a 'top drawer' DI learns as much from his scruffy team as they learn from him. Take a scary chance and watch this BBC series   typical quality!",intense and gripping,1390867200,"01 28, 2014",5,1
"love the books, love the shows, love the pig. kids like this one too and sometimes we put this on when we all can't agree on a show to watch.",love love love,1390867200,"01 28, 2014",5,1
"Ti West has done his monster   zombie film w  THE ROOST, his satanic panic film w  HOUSE OF THE DEVIL, and now comes his ghost story w  THE INNKEEPERS. This is another throwback to earlier, simpler times, when horror was built upon a firm foundation of ever increasing dread. West captures the essence of the haunted inn, making the place itself a character, and not just a setting. The human characters are believable, the spectres are jolting, and the atmosphere grows thick w  gloom and impending death. Don't go into INNKEEPERS expecting a HOUSE ON HAUNTED HILL   13 GHOSTS carnival ride. It's meant to get under your skin, not give you big, non stop thrills...",It Creeps Up On You...,1363305600,"03 15, 2013",5,1
It's week old episodes and don't cover every day but it's still a great show that every body love.  Witty and insightful as ever.,Still the best,1406073600,"07 23, 2014",5,1
"But it's a great show, vampirism as an addiction, werewolfism as a social disease and I'm not quite sure about the ghost. But real fun watching them, trying to navigate and retain their humanity.",I know it sounds like a bad joke !!,1391731200,"02 7, 2014",5,1
"The pilot comes within a small fraction of being excellent only by missing a couple things I've come to expect in a television series.  One thing that was missing was background music in scenes where you know any other television series would be playing really over dramatic music.  The Foley artists were also left out of the editing process in a few scenes that were strangely quiet except for the voices of the actors and or actresses, in particular, when Bosch invites his policewoman friend (I forgot her name) to the bar, Okay, maybe there are some bars that don't have music constantly playing in the background, but how about tinkling gljazzes, other people's conversations, distant sirens, and all the other sounds that add realism to the action.  I didn't hear any, or did I not have my speaker turned up enough? Never the less: music, music, music!","Good, but missing...",1394064000,"03 6, 2014",4,1
"This show is good to learn about different breeds of dogs that is why I watch it really, I don't look at it for the cuteness",Good Dog Breed show,1380931200,"10 5, 2013",4,1
