reviewText,summary,unixReviewTime,reviewTime,rating,label
"I barely got through the first episode... I felt like I'd been down this road before, and that there was nothing new to be discovered. Very thin on story I thought, so I'll just have to watch a couple more to see if this improves or I just give up on it. The show has some potential, but I think it's boxed itself into a corner story wise.",Barely finished it,1392076800,"02 11, 2014",2,-1
"What happens with such good ideas? This one started with a promising concept and some cool special effects, then quickly (by episode 5) had degenerated into a mess. Unbelievable scenarios, clich&eacute;d events, mediocre acting and disintegrating purpose. Horrible",Good to Okay to What is This????????????,1377820800,"08 30, 2013",2,-1
"it seems they are more interested creating a serial like drama than any semblance of an accurate historical tale. another complaint would be that 50 percent of the time you are left looking at a black screen. i guess you save a lot of money on setting, make up, costumes and so on, but really is not amusing to watch.","interesting, but",1403654400,"06 25, 2014",2,-1
"I saw one of these episodes years ago about a ghost siting of a solider on a battlefield and it was interesting.I only got through one episode,it was bad and boring. I am not sure this series is still on the air but if its not I can see why.Id pjazz on this.",Not that interesting,1389830400,"01 16, 2014",1,-1
"I like ""Bones"". I watch it on Amazon since I don't have cable. The characters are great and i like the way they interact and even when a show story might be weak I just enjoy the conversations. The actors do a great job of portraying their characters. So why did I give this weeks show a 2? Mainly because Hodgens unequivocally states that 911 was not a conspiracy. There is no way if Hodgens really existed that he wouldn't at least keep his mind open. This is a political statement that the viewers are supposed to gobble up. Nobody wants to believe the truth.",Purgatory,1377561600,"08 27, 2013",2,-1
"Do we really need another show dealing with the superficial problems of the self engrossed seeking pleasure and their disappointment with life not always giving them what they seek.  I have no need to see any more neurotic &#34;entertainment&#34;.  Please do not waste any more time, effort and money and end this with the pilot.",Total Crap,1391644800,"02 6, 2014",1,-1
"I know, I know..... I only managed to watch 5 minutes and so I probably shouldn't be allowed to comment.  But in that first five minutes, so many things were off that I had to stop.  Let's see:1) The guy driving on the bridge and looking at his watch.  Really? A watch? Who's wearing a watch? What about a smartphone or maybe just the time on the dashboard?2) Someone manages to shut down and then turn back on all the power on both sides of the border.  Really? Come on man.3) First really bad line of the show ""Shut down the border!"".4) Some guy smokes a cig, puts it out and takes the butt.  Then walks away.  Obviously we're meant to be like ""oh remember that guy"" but really it feels like they're banging us over the head with it.5) The detective woman is wearing her iPhone earbuds while she walks over the crime scene. Really? If the writers want to give us the notion that she's all like ""Whatever.. blah blah"" then at least spend a few minutes building that rather than trying to convince us with some iPhone earbuds. Really, do detectives show up to a middle of the night call listening to their iPod?6) Of course she's inhospitable to the detective on the other side of the border.7) Very, very oddly enough there's an ambulance coming FROM Mexico over to the USA. I suppose its possible but does that happen??  Also, her husband is theoretically dying in the ambulance and the detective is like ""oh well, he can just die because you can't cross"" when clearly the ambulance would be let through.8) The wife tries to hand some hundreds to the police detective to let her through.  I know that works in a lot of places around the world, but any normal person would know you can't just hand over money to the police.That's only five minutes!!!!!  Oh well, I guess I'm out $1.99 for the pilot.  I'll go watch Luther Season 3.","Please, someone write a good show",1378857600,"09 11, 2013",2,-1
"My wife and I got some great ideas for decorations and we like the &#34;contest&#34; aspect of the show, but ultimately the prissy attitudes of the judges (especially the French guy...go figure) are tough to swallow (pun intended).  I will give the show 2 stars only because of entertainment value and nothing more. You can find better ways to spend your time and energy than with this show.  I'm sad that I will not be able to regain the lost hours of our lives having been spent on this.  : (","Too much drama, but some good ideas.",1391990400,"02 10, 2014",2,-1
"This was a horrible waste of $9.99 for a ""pre theatrical"" rental.  If this movie ever comes out in a theater, I'd be quite shocked more by that than anything in the movie.It was so stupid and poorly done on all levels, that I watched most of it on FF just to get through it in case somehow all this tied together with something more than the ending it did have.As someone else aptly put in the title of their review...""This movie sucks"".  I agree.But to each their own.I've seen several posts praising this movie for being ""daring"", ""innovative"", ""superb"" even.  Did we watch the same movie?!?!  Wow!Now THAT would be a terrific gimmick...Different movies all under the same title, and a random pick by a computer which one you actually get to see.  This way you'd have to find out how many different ones there are, and then hope you rent enough times to see them all.  I'm fairly certain the movie ""Clue"" did something like this in the theaters each having different endings of ""whodunit"".  The DVD shows all the endings the movie actually had.  Now that was a well done fun movie based off of a fun board game.There ya have it...simple and to the point.  Let's see how many call me names for writing this review?I guess based on those other reviews we'll all just have to wait until Hollywood finds a well written horror comic book to make into the next awesome movie.  Why not do a GOOD Vampirella movie since we've got the whole supernatural being thing going hot & heavy with True Blood, Supernatural, The Vampire Diaries, etc., etc.  The original was terrible, but it is a cult cljazzic.  Just sayin'...",Deleted previous review since it was too complicated...,1346889600,"09 6, 2012",1,-1
"Blah, blah, blah...junky story the family dynamic and age disparity of the children just makes no sense.  Just didn't like it, couldn't finish it but still didn't hate it as  much as The After.",Couldn't finish it.,1392508800,"02 16, 2014",2,-1
"Oh, NBC. We'll spare you the interrogation (that one could last for weeks). Instead, we'll let Whitney Cummings be your scapegoat, since she was bold enough to plaster her name and face all over your new series, Whitney.  At best, a cross between Fran Drescher and Audrey Hepburn, Cummings isn't without charm. Her raunchy antics elicit the occasional laugh in the show's pilot episode. Known for her recurring appearances on E!'s Chelsea Lately, she is the least likely choice of Handler's panel to helm her own series. This is especially so given a low concept like the one Whitney offers.It takes a whole lot of cool to rest solely on a personality for material. Unfortunately for Whitney, the cool points are obliterated by the laugh track that makes the show feel stale and dated. The episode begins with the disclaimer, ""Whitney is taped in front of a live studio audience,"" which feels like a desperate apology for the awkward format. Giving it the benefit of the doubt, the live audience might be present to poke fun at the traditional sitcom, or to capture the magic of Whitney Cummings's stand up skills. The intent is far from clear or successful, and we are left wondering if we are laughing with or at Whitney.Whitney is flanked by a horde of stereotypical female friends that don't help her cause. However, the men in the ensemble redeem the show  counterintuitive, given the women's empowerment potential of a female driven program. Maulik Pancholy (Weeds, 30 Rock) portrays a straight guy for a change, and he breathes fresh life into the show. As does the leading man, Chris D'Elia, who plays Whitney's quirky cool boyfriend, Alex. D'Elia steals every scene, exercising a quiet and unconventional magnetism. We vote the show be renamed Alex; ""it all begins when Alex ditches his insufferable girlfriend, Whitney..."" Now, there's a hit show, NBC. Maybe Whitney will get better with age, but until she does, we're tuning her out.For more reviews, check out enter detainment on blogspot!",There's Witty and There's Whitney,1319414400,"10 24, 2011",2,-1
I fell asleep watching it and won't watch anymore episodes if they decide to make more.  What I stayed awake for seemed to be well made though.,Boring,1392422400,"02 15, 2014",1,-1
"I watched 4 of the episodes and couldn't take it anymore. Why on earth do they have to use such foul language in every other sentence? I can swallow some of the behavior they were showing, but I think they went way overboard on some stuff. Although there were a few funny parts, most of it was rude, crude, and just plain awful.",They said what?,1388880000,"01 5, 2014",2,-1
"Sorry but just unable to find real appeal here until the very end, the one factor that cannot be revealed without being a spoiler. And that leaves me willing to watch a second episode. After all, I didn't like Modern Family at first either.","Willing to give it a chance, but so far -- ehhh",1393027200,"02 22, 2014",2,-1
"Honestly, I should have paid better attention to the 1 star reviews. I love both Amy Poehler and Paul Rudd, which is why I feel terrible for what I'm about what I'm about to say: It was painful to watch. There wasn't anything even remotely laugh worthy. I watched the entire movie hoping that there would be some redeeming qualities, but sadly   there were none. I honestly hate to say this, but please don't waste your time. I'm doing you a favor!",Don't Waste Your Time,1405641600,"07 18, 2014",1,-1
"What a steaming pile of puerile pandering, I haven't seen a show this bad in years; between the childish writing and mediocre acting I'm amazed that this made it into production at all.",Great waste of my time and Amazon resources.,1385164800,"11 23, 2013",1,-1
"There are exactly two laughs in this movie and both of them are talking crows.  Danny McBride should have played the beast antichrist.  He could ad lib funnier lines all day every day.  Craig Robinson can be funny, but here he's trying way too hard, as if he knows he's stuck in a straight jacket forces him to hit the same note and wasn't given time or freedom to expand the role.",Snooze Palooza,1377475200,"08 26, 2013",2,-1
maybe i just dont get it...but crude not funny and irritating most of the time....guys that dumb shouldnt be on TV,this is just stupid,1398988800,"05 2, 2014",1,-1
Robin Williams is amazing I am not sure this show has any content left it is slowing down for me. It will make you laugh but every week seems to be the same stuff. I doubt I would watch a season 2 of this show.,I love Robin Williams,1398470400,"04 26, 2014",2,-1
"The reboot of Battlestar Galactica was ultimately a failure.  It is most unfortunate because the elements of greatness were there.  The overarching story was a good one and I was interesting in individual plot lines throughout.  The chief problem was characterization.More and more often as the series progressed, characters were written to do things both against their previous nature and against all common sense.  Both of the Adamas became simply laughable with over acting the norm and erratic    unbalanced?    behavior expected.  I wouldn't trust Bill Adama to rearrange my silverware drawer, much less command a ship.  His always to excess drinking alone would have disqualified him from command, a trait shared by way too many of his crew.Mary McDonnell was the series best actor and I wanted to like Laura Roslin.  While a better leader than Bill Adama, she was also ultimately unworthy of my trust.  So, too, was I pulling for Kara Thrace and I really came to enjoy her portrayal by Katee Sackhoff.  Ultimately, I have no freaking idea who and what she was and could muster litter care.  And that was the problem in a nutshell with the series.I just ultimately didn't care whether or not they found earth or survived or lost to the Cylons.  The characters on balance were not very likable and were certainly unworthy of my admiration.  I said in another review of the series    season 3?    that the humans were so lacking in worthy quality that it might be better for humanity to be wiped away.  Ultimately, I think that the only character I really would have trusted was Athena and overall, I liked the Cylons more than the humans.  I realize that Ron Moore was trying to create a story where the lines were blurred as to which side should have been seen as the heroes and that is admirable.  It sadly just wasn't executed well.  When you simply stop caring about the characters and a need to finish what you started rather than a burning desire to know what happens in the story drives you forward episode to episode, you know a story has gone off the rails.I bet    I even hope    that the concept of Battlestar Galactic will be picked up again in a couple of decades.  There is a good story to be told.  It just wasn't this one.",A Good Idea Gone Bad,1372550400,"06 30, 2013",2,-1
Same plot over and over again.  My husband watches it but it seems very boring to me.  Needs more plot variety.,Boring!,1395014400,"03 17, 2014",1,-1
"I have always enjoyed Hallmark specials with authentic story lines, in depth and subtle acting, beautiful cinematography, some story arc with, like life, uncertain conclusions (Think ""Sarah, Plain and Tall."")  This story, however, was predetermined with the first glance at Andie MacDowell.  The quirks of Cedar Grove and the people who live there are highly unbelievable with ""conflicts"" that sort themselves out far too perfectly.  This is a saccharin, no investment from the viewer pilot, a feel good wisp that is so light it's like eating whipped cream with too much air, too much sweet and not enough flavor.  A spoiled tradition from Hallmark.","Might as well be ""Little House on the Prairie""",1374364800,"07 21, 2013",2,-1
"Sorry to say, I could not watch the entire movie.Parker Posey played a complete wacked out lady within a loser script that should never have been written.",Parker Posey Makes Me Crazy,1368921600,"05 19, 2013",2,-1
"this show is like watching someone play cards, roll dice, or some other form of gamblingwith the bluffing, and each person hoping to guess, and hit the jackpot when they win thebidding war and see if they get some valuable contents. I certainly think it is over pricedand will wait for the reruns on tv.",rather dull,1364947200,"04 3, 2013",2,-1
"""You don't know what you are, but you will."" After refusing to kill an innocent boy, Steinar (Bewley) is pjazzed over for king for his brother. When he turns out to not be a good leader the kingdom begins to lose order. The people of the kingdom look to Steiner to help them. He sets out looking for his brother Hakan who everyone thinks can restore order. Along the way Steinar begins to change and becomes the man his father was hoping for. I have never really been a big fan of the 300 type movies. I'm not sure why but the whole mid evil genre just doesn't do it for me. That said, this movie wasn't really that bad and is worth seeing but when there is no action going on the movie really begins to slow down and I start to lose interest. There is enough action to keep you watching though, but the movie really starts to feel flat about a half hour in and never really picks itself back up. Fans of this genre may like this but I thought it was just a little too slow to stay fully interested in. Overall, another 300 rip off that feels flat. I give it a C+.","A Braveheart/300 type rip off that has good action scenes, just not enough. Feels flat & little slow in parts. I say C+",1373500800,"07 11, 2013",2,-1
"It stunk , now that is my opinion .  I""m sure that some people who don't care about the dirty language in a cartoon would find this some what appealing .  Dark Minions is not for the heavenly hearts.",A cartoon that has _____***____***,1367625600,"05 4, 2013",1,-1
I could not stand any of these characters at all just annoying low life people that just did dumb things for no reason at all. If it wasn't because of that it would be an alright alien movie. The alien was kinda cool looking and the effects weren't too bad. The overall setting and atmospherewas that good either and just felt like a rushed movie for some reason. Not a fan but that's just me and there are way better alien movies out there. If your bored than I guess check it out.,Stupid characters ruin a great alien movie,1363132800,"03 13, 2013",2,-1
"Okay, this is very well written and acted but the character of Hannibal is so evil and depraved that I never want to watch another episode.",Very Well Written and acted- too horrible,1394409600,"03 10, 2014",1,-1
"First season was a nice, somewhat innocent, and enjoyable fish outta water story; but the second season is just about characters bed hopping and using each other.",Hart of Dixie became Sluts of Dixie,1383696000,"11 6, 2013",2,-1
"I know that I haven't seen Kristin Stewart in awhile, it would be better not to see her at all than to see her in such a dismal waste of time as this movie. This movie is unbelievably and unbearably bad. Even dirtier to see Ryan Gosling stoop so low , could they have needed money  that badly?",Worse Than Awful,1385683200,"11 29, 2013",1,-1
"Signs of bad:1. Cover is more scary than the what's in the movie. Called false advertising.2. Usual no name studio, ""Chiller Films"". Usual no name $100 day actors (OK, a few TV spots and similar cheap to make movies for their credits.)3. Usual dumbed down stereotypic plot hooks: Teens in car going to a remote site to party, with lots of boring scenes of van driving on road.4. Usual teen mix of hot chicks, jock, nerd geek, cool quiet type guy.5. Usual stranded setup with no cell reception (so overused there are actual web sites that list all the no cell reception movies).6. Usual alcohol, usual dumb decisions, usual tension amongst are doomed group.7. So they get boat stranded on some small lake reservoir. Only stranded in the sense that they can't figure out how to paddle a hundred yards to shore.8. Monster is one, and only one (reproduction is not in the cards) large catfish (they actually do get that big) with eyes on the top of it's head (why during their many chances our dummies didn't poke them out is beyond me). Eyes should have been on the side for a scavenging bottom feeder. Anyway, it's scary attribute are some teeth that are functionally pointless except for snagging on sunken trees.9. No scary or gory scenes except for a minimal amount of prosthetic blood tossed around.",Kiosk &lt;1,1396656000,"04 5, 2014",1,-1
It was mind numing. It had no draw for my atention atr all. sad really. blah blah blah blahza. did n't care for it.,didn't care for it,1391299200,"02 2, 2014",1,-1
Lousy beyond belief but I'll probably keep watching out of a morbid sense of curiosity. I guess THE AFTER qualifies as camp.,Whoa this is bad.,1391817600,"02 8, 2014",2,-1
"I just don't get the appeal of this series.  I watched some of it because of the hype, and as far as I'm concerned it was like watching paint dry.  I might have found it more interesting if it had been realistic: i.e., if there was a depiction of this well educated but 'country' family who became wealthy though hard work and establishing their niche.  All the camo and ammo panders to those who want to see southern religious families as eccentric idiots.  These people are, clearly, good businessmen women and the series left me...literally.",Don't get it,1393545600,"02 28, 2014",2,-1
"I won't watch this or any other series from Sy Fy until they come out complete on DVD.  SyFy is unreliable.  They get you hooked and cancel.  They move their series all over on different nights and even different seasons. You will watch a few short episodes before the series will take a long break after which you will have no idea if the series is going to continue....The network was once my favorite.  Now I consider it the worst network on Television.  Other networks produce far better programming that can be called Sci Fi than the channel that once had it's name.Pathetic.So, I do not advise anyone to watch any programs produced by SyFy.  Apparently they have no way to tell who is watching their programs online and must only get their numbers from broadcast cable numbers.  They don't have a clue and unless they undergo a radical shake up in their upper management and program direction posistions, I know more like myself who will not be bothering with this network.",Don't Trust SyFy,1295568000,"01 21, 2011",1,-1
"Loved the first season, seems to be all over the place this season, as she brings in all these random &#34;friends&#34; of hers, as if she's just giving them jobs (literally and figuratively) Mindy Kaling is a hoot, but the show is starting to lose it's shine for me. I'm aware it's a TV SHOW but, she's s dr and essentially functioning alcoholic, but still can find time to somehow be an amazing OB GYN? There's more than one occasion where every single doc in that practice would be considered completely unable to perform the most uncomplicated delivery  they're always hung over or actively partying.",Meh,1388448000,"12 31, 2013",2,-1
"Granted I'm not a geek, but I do appreciate them and enjoy watching shows about them. I think Beta lacks a strong main character and the others are not that exciting. The matchmaking theme seems a little underwhelming for true genius geeks.",Betas Ep 1,1371945600,"06 23, 2013",2,-1
"Utilizing the increasingly popular ""found footage"" genre that combines elements of the thriller into a faux documentary presentation, ""Area 407"" is never particularly effective at establishing its intentions. It's hard to discuss the flaws of the film without revealing too much, so I'll be purposefully vague. The movie charts a plane crash and its immediate aftermath in a desert region of the United States. The survivors of the crash face two imminent dangers (which I won't discuss) but the two threads don't really work well together. As the DVD cover positions the film as a monster movie, I'll say that particular element is handled reasonably well. You get occasional glimpses of the terror, but nothing of a full reveal until the very end. The more human side to the threat is a LOT more vague, unexplained, and frankly lacking in logic. I didn't necessarily hate ""Area 407,"" it just offers little new to this overused film technique. You've seen similar movies and you've seen them better.The movie begins on New Year's Eve as a cross country flight from New York to Los Angles is about to embark. Two young sisters are among the pjazzengers and the youngest is filming everyone in the most irritating way possible. Not to be unkind or personal, but the voice is like nails on a chalkboard. Seriously, I'd have rammed a pencil in my ear if I had been seated next to her. But of course, she is super precious and charming to everyone else and they proceed to treat her like a two year old for the remainder of the picture. The plane crash itself is decent, and I loved the way everyone's head was splattered with mjazzive amounts of bright red blood afterwards. A small band of survivors now must face the ultimate challenge to their survival. Who will make it through the night? What is stalking them? And can anyone help? The movie plays just as you would expect with people dropping like flies.I had two major issues with ""Area 407."" First, the logic of the ""found footage"" style is never adhered to very well. In one scene, for example, a menacing noise is heard in the woods. The young lady holding the camera never swings around toward the source of the noise like you would in real life, she keeps the shot firmly on the flight attendant's reaction. In a normal chain of events, they'd have been using the light to try to see what was making the noise and the attendant would have screamed ""get that camera out of my face, you bozo, don't you hear that screaming!"" But even more distracting, the film seems to lack a real screenplay (although FIVE people share a story credit for this thin tale). The cast (a couple of which are quite good) seem to be making dialogue up as the movie zips along. Needless to say, quite a few awkward and ridiculous phrases and exclamations are uttered before the night is through. All in all, the entire endeavor feels slight, familiar, and relatively amateurish. My simple wish is never to see another ""found footage"" thriller until someone has something new to offer. ""Area 407"" is not that movie. KGHarris, 8 12","Crash And Burn: An Amateurish ""Found Footage"" Thriller That Lacks Much Payoff",1345939200,"08 26, 2012",2,-1
Only watched a small part of the show but the dialog and content was not the kind that I was interested in.,Workaholics Season 1 [HD],1402704000,"06 14, 2014",1,-1
"I love alternative shows, this one is just so poorly done.  An interesting concept, with great actors and acting and turned it into a distatsteful, boring, vulgar show.  I loved united states of tara and six feet under... too bad.  Aweful!",Could have been good,1392595200,"02 17, 2014",1,-1
I didn't think the acting was very good.  I wouldn't recommend this series to my family or friends.  Story too typical.,The 100: Season 1 - Episode 1,1398124800,"04 22, 2014",2,-1
Little reason to waste time on this bit of supposed comedy with all of the participants drunk at the time of their performances. Just a reminder of how unpleasant and boring drunks can be.,Not funny,1398384000,"04 25, 2014",2,-1
"I had not been interested in seeing this movie,but watched it after  reading all of the positive reviews. I stayed with it,but basically cannot understand why people liked it to the degree that they did. Virginia Madsen and Morgan Freeman are obviously excellent actors but their lines seemed stilted to me and they did not seem to melt into their characters. The three girls who played the daughters did a very good job.It's a  ""cute"" movie that I would not recommend.",Good Actors,1390780800,"01 27, 2014",2,-1
"I cant condone killing shellfish   it is so cruel.  But this season had a lot of good personalities. I thought Roy Choy was a total dirtbag. But Emetil, Tom, and Padma were cool. I was rooting for Nina or Shirley, but the jerk rudeboy took home the prize. Oh well. Guess he can be a jerk at his new restaurant now.",Riveting but cruel,1390953600,"01 29, 2014",2,-1
"I really wasn't pulled into this show. It took far too long to set up the story and the only reason I didn't turn away was because I enjoy supporting Amazon Prime Pilot season and giving my feedback. Plus, I was too lazy to go searching for something else to watch. The characters were OK, but I found some of them way too cliched. Like the Mr. Ireland character who drank and cursed like a sailor. How original? I wasn't sure why the main actress was French either, seeing as it's set in the US and doesn't add anything to the show. The stronger leads were the established actors like Sharon Lawrence, Aldis Hodge and, surprisingly, Jamie Kennedy. There were things about the story that made no sense like the loss of time from when they entered the elevator to when they escaped. Why the hotel security guy was able to be paid off for taking the French actress up to her hotel room? If it's really the end of the world, what good is money? Also, why was no one allowed up to their hotel room, and all the floors were empty but the lobby was overrun with guests coming and going? Where were they coming from? Little details like that really bother me. Anyway, back to the concept of the show. I'm not sure what the concept is to be honest. It's not clearly spelled out in the pilot what is happening, or what the goal is of all these characters thrown together. Are they going to be living in that huge mansion together, or off in the woods? How will they survive? Is this an alien invasion or terrorism? Either way, I simply don't care. And that's the sad part! I don't really care enough about these characters to tune back in. I've seen far better shows over the years that have successfully set up their concept and established likeable characters from the beginning with a mix of action, suspense, comedy, and drama, such as: Sliders, Torchwood, The X Files, Eureka, and Supernatural to name a few; so I'm not interested in wasting my time here. This was a dud to me.",I've seen far better shows than this mess.,1393113600,"02 23, 2014",2,-1
"I was happy when I found a bunch of new additions to streaming. Until I started to watch 'em. Geez... man, how easy is it to get your flick out there these days??? Movie making used to be a complex undertaking. You have lots of different elements that need to be executed, coordinated, put together, and then finally distributed. Not for the faint of heart! But it must not be that way anymore, judging from the latest batch of secretions up for our viewing pleasure! I will admit I did not put myself through to the end, not even the middle. I immediately noticed that the camera work was subpar, well below even soap opera standards. The acting, if you can call it that, well.... sorry, no. Once we got to the screaming, 'possessed' kid, I bailed. No friggin' way! Seriously man. Just no!",Horror Junkie's review: New subgenre in horror: Horrorible,1401667200,"06 2, 2014",2,-1
"[BEWARE: The following review of ""The Asylum Blackout"" contains minor spoilers.]The title tells everything about the story. Well, apparently. In ""Asylum Blackout"" (aka ""The Incident"") George, an aspiring rock musician (Rupert Evans), is seen working as a cook at the Sans Asylum. One night, while working at the asylum's kitchen with his friends and band members Max (Kenny Doughty) and Ricky (Joseph Kennedy), there is a power failure due to a storm, and they are trapped inside the facilities with the inmates, who start attacking the guards.Director Alexandre Court&egrave;s (his feature debut) takes time in setting up the character of George   serious minded and short of sleep   and does it very well. George is very tired and clearly needs a rest, while the story unfolds from his viewpoint. George says the riot is instigated by a certain inmate, but is it true?""Asylum Blackout"" has a few violent and gory torture scenes, but as the film's bizarre conclusion suggests, it obviously attempts to be something more than a survival horror, something more psychological. While the dimly lit photography and stylish camerawork are effectively employed to represent the disturbing situations that surround George, there is also something wrong with the film's premise.For, in order to make the film an engrossing psychological thriller, you need, besides atmospheric photography, better narrative skills in telling the story. While watching the chaos that is going on inside the asylum, we ask ourselves: how come these security guards are inadequately armed when they are supposed to deal with violent and dangerous inmates? Why do the police take such a long time to respond?The film has potential for a more unnerving horror, but to create one you need a set up that is more credible and intriguing.",Trapped Inside the Asylum,1349913600,"10 11, 2012",2,-1
I understand the concept but this film was horrible. Don't waste your few dollars....go to Star      and get a coffee instead !,Horrible !,1362355200,"03 4, 2013",1,-1
"A perfect example of form over function. Unexciting, uninspired visuals set to bombastic orchestral music. Dialogue that is Insipid, empty, meaningless, predictable and repetitive, delivered slowly.  A gimmick of ""viewer discretion is advised"" warnings at every break when nothing in the content comes even close to warranting it.And poor Anthony Stewart Head robbed of his personality by being forced to do an American accent which hampers him because it isn't a very good one and doing it seems to take up the brain processing power that would normally be dedicated to his acting.Skip this bomb.",Empty Nothing,1403481600,"06 23, 2014",1,-1
Really tired of these drama series' that hire gorgeous people that don't have any depth to their characters. Unconvincing and boring.,"Beauty, skin deep",1398124800,"04 22, 2014",2,-1
"On the plus side, this is a very tightly and professionally put together film. It's well edited, reasonably well structured, and contains a lot of footage from Hollywood A listers (and some I would consider B listers) telling their stories and giving their perspectives. Another plus is that the paparazzi too are given a chance to tell their side of the story.But on the down side, unless you've been living under a rock for the last 15 years or so, it contains little if anything that you won't have heard before. And yes, I really do mean many, many times before.Paparazzi, high price of fame, invasion of privacy, telephoto lenses, people's homes, Princess Dianna, Paris Hilton, Kim Kardashian, it didn't used to be like this back when the studios ran things, sometimes the celebs or their agents set these things up themselves, the people buying the gossip mags or visiting the gossip websites bear ultimate responsibility...Won't somebody please think of the children...You know the drill.I originally titled this review ""Nothing You Haven't Heard Many, Many Times Before"". But then I realized that wasn't entirely true. It did tell the story of how back when the studios ran things, one magazine got info on Rock Hudson's homosexuality. It then went to his studio and basically said ""give us something better or we'll run this"". The studio then offered up another, far less prominent (and less profitable) homosexual actor on a platter, who was subsequently outed in the magazine and had his career ruined. Why the magazine went with this instead of doing the Rock Hudson piece isn't entirely clear, but anyway, that's the story. It takes up about a minute of screen time, and is literally the only thing in this film you might not have heard about before.As for the rest... It's not that I really disagree with anything this film has to say. It's just that like I keep saying, we've heard it all SO many times before.Given the almost total absence anything we're not all already completely familiar with (if not to say positively drenched in), I'd have to describe this work as what William Gibson prophetically called a ""meta tabloid"" in his novelVirtual Light, published way back in 1994.Great book, by the way. Time spent reading that would be far better used than the time it takes to watch this.Theo.","Precious Little You Haven't Heard Many, Many Times Before",1388102400,"12 27, 2013",2,-1
1 escapism? no2 boring dialog yes3 whiny characters that don't react with anything like realism? yep4 evil white men and mindless hicss vs women and minorities? yep5 any sense of danger from zombies no6 plot with no coherence? yep7 enjoyable at all? naaaa,run don't walk away from the walking dead if you are a zombie movie fan,1394236800,"03 8, 2014",1,-1
"I have to admit, I was curious about this show because I keep hearing so much about it.  It didn't seem like something I would like, but my husband and I decided to give it a shot.  We watched more than half of the first episode and finally had to turn it off and put ourselves out of our misery.  This show really is by, for, and about the lowest common denominator.  The producers are exploiting poor ignorant people, who in turn are exploiting their unremarkable and untalented little girl.  Do yourself a favor and watch something that makes you feel good about life and humanity.  This only made me feel disgusted as it showcases the worst in the human race.",Awful.  Truly dreadful.,1349481600,"10 6, 2012",1,-1
Couldn't even finish &#34;Sky City&#34;   it just feels like a sales pitch. Just get to the extreme engineering people.,Feels like an infomercial,1392336000,"02 14, 2014",1,-1
"Casting for main character all wrong.  Mediocre writing, very off base cop to gang relationship.  It seems as if they cast MR. Rogers to be the bad jazz, almost impossable to believer.",Watch paint dry instead,1384387200,"11 14, 2013",1,-1
"Someone told us about this show.  Right away it seemed fake to me.  The fake beard on the main scientist, the perfectly manicured women scientists, the stupid reenactments, I was not believing it for one second, my husband on the other hand was very much fooled by it until they showed the ""actual footage"" of the mermaid on the beach growling at the boys.  Hello people, that is computer animation if I ever saw it.  I am amazed by some of the reviews on here with people thinking that was real at all.  The acting was not very good at all and the casting was even worst.  I hate that I paid $4 for this thing, do not waste your money and read the reviews before you put your money down.",So many people are fooled by this!,1377820800,"08 30, 2013",1,-1
I so wanted this to be good. This was not crazy enough to be satire and well just stupid. I love to look at Mark Consuelos. John Goodman is a dear.But this was an insult to latinos and southern white men. the lowest common denominator would have been funnier . I want the 30 minutes back. The clip at the end deserved a chuckle but even Corbet could not make this show deserve a laugh out loud. It could be so much better sharper more intelligent but it just is not.  It is obvious in it's  attempts of humor stereotypical and well watch a jon stewart or even Glen Beck another time for some laughs not this farse. Sorry Garry Trudeau you did not hit the nail close to the head.,ALPHA HOUSE,1367452800,"05 2, 2013",1,-1
"As a Jason Statham fan I was disappointed with Redemption.  The plotline was weird along with the unbelievable character Statham played in the film. His character is an ex Afghanistan vet bedeviled by PTSD, who becomes almost homicidal when sober and helpless when drunk.  He has sex with a nun, who is also a hard to conceive character. Looks to me that the movie was just cranked out to make a few dollars.",Strange Plot,1374710400,"07 25, 2013",2,-1
I thought this was slow. I have read the books and was very excited to watch it. I didn't finish this first episode. It just felt really slow.,Didn't love it,1394928000,"03 16, 2014",2,-1
"I watched the entire first season, but found it difficult to watch as it is basically a soft porn made for Prime Time with disturbing sexual situations. That just isn't &#34;entertainment&#34; in my book. Now zombies, on the other hand....",Uncomfortable and Disturbing,1355184000,"12 11, 2012",2,-1
"I love the high school kids, I love the music . . . so much I found my eyes misting up. Ya . . . and I want them to win the Glee Club competition sooooo much.I've fallen in love . . .Hey . . . I'm a vet, I love military history, The Alien Trilogy, The Terminator Trilogy and Battlestar Galactica. I want to see the wall pasted with the bad guys.Can this really be happening . . . :)Note: At this moment I am pretty disappointed. I cancelled my subscription to Glee . . . the pilot was definitely a 4 star in my book. But the following series went downhill, IMO. The music changed, the plot seemed to get muddled and uninteresting. But especially the music . . . totally different. Mostly an obscure collection of semi modern lyrical. Just disappointing",This series is much different during the season than the pilot . . . IMO a 4 to a 2 star.,1243209600,"05 25, 2009",2,-1
The dog puppet is not as cute as the other Jim Henson's puppets and the story was not original or captivating.  My 4 yr old loves the Pajanimals but lost interest less than 5 minutes into the pilot episode.  The graphic of the hand drawings is not great either and that could be another reason why she lost interest so quickly.  Would be better had at least half of the pilot is done with the puppet animation (this comment also applies to all the children animation pilots).  Need some work on several aspects for this show to work for us.,Not impressed,1367884800,"05 7, 2013",2,-1
